movie_id,title,year,release_date,revenue,budget,runtime,genres,popularity,vote_average,vote_count,original_language,type,cast
299537,Captain Marvel,2019,2019-03-06,1131416446,152000000,124,"['Action', 'Adventure', 'Science Fiction']",17.2221,6.8,15982,en,commercial,"['Brie Larson', 'Samuel L. Jackson', 'Ben Mendelsohn', 'Jude Law', 'Annette Bening']"
301502,Blonde,2022,2022-09-16,0,22000000,167,['Drama'],5.1805,6.0,1394,en,oscar,
301528,Toy Story 4,2019,2019-06-19,1073841394,175000000,100,"['Family', 'Adventure', 'Animation', 'Comedy', 'Fantasy']",14.5602,7.478,9965,en,commercial,"['Tom Hanks', 'Tim Allen', 'Annie Potts', 'Tony Hale', 'Keegan-Michael Key']"
306819,The Danish Girl,2015,2015-11-27,64200000,15000000,119,['Drama'],4.0492,7.569,5788,en,oscar,
311291,45 Years,2015,2015-05-29,4250507,0,95,"['Drama', 'Romance']",2.6802,6.608,747,en,oscar,
312221,Creed,2015,2015-11-25,173600000,37000000,133,"['Action', 'Drama']",15.0349,7.4,7553,en,oscar,
313369,La La Land,2016,2016-12-01,509183536,30000000,129,"['Comedy', 'Drama', 'Romance', 'Music']",24.8176,7.9,17236,en,both,"['Ryan Gosling', 'Emma Stone', 'John Legend', 'Rosemarie DeWitt', 'J.K. Simmons']"
314365,Spotlight,2015,2015-11-06,98690254,20000000,129,"['Drama', 'History']",6.7844,7.815,8348,en,oscar,
315162,Puss in Boots: The Last Wish,2022,2022-12-07,484700000,90000000,103,"['Animation', 'Adventure', 'Fantasy', 'Comedy', 'Family']",26.3933,8.217,8122,en,commercial,"['Antonio Banderas', 'Salma Hayek Pinault', 'Harvey Guillén', 'Wagner Moura', 'Florence Pugh']"
315635,Spider-Man: Homecoming,2017,2017-07-05,880166924,175000000,133,"['Action', 'Adventure', 'Science Fiction', 'Drama']",36.4565,7.331,22142,en,commercial,"['Tom Holland', 'Michael Keaton', 'Robert Downey Jr.', 'Marisa Tomei', 'Jon Favreau']"
318846,The Big Short,2015,2015-12-11,133346506,28000000,131,"['Comedy', 'Drama']",12.4358,7.355,9204,en,oscar,
321612,Beauty and the Beast,2017,2017-03-16,1266115964,160000000,129,"['Family', 'Fantasy', 'Romance']",34.6863,6.971,15594,en,commercial,"['Emma Watson', 'Dan Stevens', 'Luke Evans', 'Josh Gad', 'Kevin Kline']"
321697,Steve Jobs,2015,2015-10-09,34400000,30000000,122,"['Drama', 'History']",4.6239,6.776,4177,en,oscar,
324668,Jason Bourne,2016,2016-07-27,415484914,120000000,123,"['Action', 'Thriller']",8.1098,6.362,5816,en,commercial,"['Matt Damon', 'Tommy Lee Jones', 'Alicia Vikander', 'Vincent Cassel', 'Julia Stiles']"
324786,Hacksaw Ridge,2016,2016-10-07,175302354,40000000,139,"['Drama', 'History', 'War']",19.3797,8.192,14042,en,oscar,
324852,Despicable Me 3,2017,2017-06-15,1034800131,80000000,90,"['Action', 'Animation', 'Comedy', 'Family', 'Adventure']",8.5351,6.464,7294,en,commercial,"['Steve Carell', 'Kristen Wiig', 'Trey Parker', 'Miranda Cosgrove', 'Dana Gaier']"
328111,The Secret Life of Pets,2016,2016-06-18,875457937,75000000,86,"['Adventure', 'Comedy', 'Animation', 'Family']",4.4103,6.291,8160,en,commercial,"['Louis C.K.', 'Eric Stonestreet', 'Kevin Hart', 'Jenny Slate', 'Ellie Kemper']"
330457,Frozen II,2019,2019-11-20,1453683476,150000000,103,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",16.1324,7.249,9880,en,commercial,"['Kristen Bell', 'Idina Menzel', 'Josh Gad', 'Jonathan Groff', 'Evan Rachel Wood']"
330459,Rogue One: A Star Wars Story,2016,2016-12-14,1056057273,200000000,133,"['Action', 'Adventure', 'Science Fiction']",9.3318,7.5,15516,en,commercial,"['Felicity Jones', 'Diego Luna', 'Alan Tudyk', 'Donnie Yen', 'Jiang Wen']"
331482,Little Women,2019,2019-12-25,216600000,40000000,135,"['Drama', 'Romance', 'History']",12.2994,7.9,6420,en,oscar,
332562,A Star Is Born,2018,2018-10-03,436388866,36000000,136,"['Music', 'Drama', 'Romance']",8.5016,7.498,11797,en,commercial,"['Lady Gaga', 'Bradley Cooper', 'Sam Elliott', 'Andrew Dice Clay', 'Rafi Gavron']"
333339,Ready Player One,2018,2018-03-28,607274134,175000000,140,"['Adventure', 'Action', 'Science Fiction']",22.2015,7.589,15939,en,commercial,"['Tye Sheridan', 'Olivia Cooke', 'Ben Mendelsohn', 'Lena Waithe', 'T.J. Miller']"
334298,Monster Hunt,2015,2015-07-16,387053506,0,118,"['Comedy', 'Fantasy', 'Adventure']",2.6082,6.429,337,zh,commercial,"['Bai Baihe', 'Jing Boran', 'Jiang Wu', 'Elaine Jin Yan-Ling', 'Wallace Chung']"
334533,Captain Fantastic,2016,2016-07-08,23123592,5000000,118,"['Adventure', 'Drama']",7.3638,7.9,6506,en,oscar,
334541,Manchester by the Sea,2016,2016-11-17,79000000,9000000,138,['Drama'],11.8848,7.5,5970,en,oscar,
334543,Lion,2016,2016-11-24,140312928,12000000,118,['Drama'],10.8826,8.047,6677,en,oscar,
335787,Uncharted,2022,2022-02-10,407141258,120000000,116,"['Action', 'Adventure']",15.175,6.913,6216,en,commercial,"['Tom Holland', 'Mark Wahlberg', 'Sophia Ali', 'Tati Gabrielle', 'Antonio Banderas']"
335797,Sing,2016,2016-11-23,634151679,75000000,107,"['Animation', 'Comedy', 'Family', 'Music']",15.3924,7.112,8068,en,commercial,"['Matthew McConaughey', 'Reese Witherspoon', 'Seth MacFarlane', 'Scarlett Johansson', 'John C. Reilly']"
335977,Indiana Jones and the Dial of Destiny,2023,2023-06-25,383963057,294700000,155,"['Adventure', 'Action']",12.7571,6.555,3625,en,commercial,"['Harrison Ford', 'Phoebe Waller-Bridge', 'Mads Mikkelsen', 'Boyd Holbrook', 'Olivier Richters']"
335983,Venom,2018,2018-09-28,856085151,116000000,112,"['Science Fiction', 'Action']",20.5856,6.828,16485,en,commercial,"['Tom Hardy', 'Michelle Williams', 'Riz Ahmed', 'Scott Haze', 'Reid Scott']"
335988,Transformers: The Last Knight,2017,2017-06-16,605425157,217000000,154,"['Action', 'Adventure', 'Science Fiction']",18.658,6.053,6340,en,commercial,"['Mark Wahlberg', 'Laura Haddock', 'Peter Cullen', 'Anthony Hopkins', 'Erik Aadahl']"
337339,The Fate of the Furious,2017,2017-04-12,1236000000,250000000,136,"['Action', 'Crime', 'Thriller']",13.7521,6.862,10406,en,commercial,"['Vin Diesel', 'Jason Statham', 'Dwayne Johnson', 'Michelle Rodriguez', 'Tyrese Gibson']"
337404,Cruella,2021,2021-05-26,233503234,200000000,134,"['Comedy', 'Crime', 'Adventure']",21.1317,7.994,9537,en,commercial,"['Emma Stone', 'Emma Thompson', 'Joel Fry', 'Paul Walter Hauser', 'John McCrea']"
337674,Elle,2016,2016-05-25,2341534,9804690,131,"['Drama', 'Thriller']",1.4044,6.661,1892,fr,oscar,
338766,Hell or High Water,2016,2016-08-11,37600000,12000000,102,"['Western', 'Crime', 'Drama']",9.6529,7.302,4552,en,oscar,
338952,Fantastic Beasts: The Crimes of Grindelwald,2018,2018-11-14,654900000,200000000,134,"['Fantasy', 'Adventure']",11.6524,6.8,11011,en,commercial,"['Eddie Redmayne', 'Katherine Waterston', 'Dan Fogler', 'Alison Sudol', 'Johnny Depp']"
338953,Fantastic Beasts: The Secrets of Dumbledore,2022,2022-04-06,407200000,200000000,142,"['Fantasy', 'Adventure']",12.8713,6.6,4670,en,commercial,"['Eddie Redmayne', 'Jude Law', 'Mads Mikkelsen', 'Ezra Miller', 'Dan Fogler']"
339419,Loving,2016,2016-11-04,8996802,9000000,123,"['Drama', 'Romance']",1.3997,6.7,926,en,oscar,
340613,The Wife,2018,2018-08-02,20000000,7000000,100,['Drama'],4.4061,7.057,1076,en,oscar,
340666,Nocturnal Animals,2016,2016-11-04,29300000,22500000,117,"['Drama', 'Thriller']",5.9921,7.422,7914,en,oscar,
345940,The Meg,2018,2018-08-09,530517320,150000000,113,"['Action', 'Science Fiction', 'Horror']",18.0804,6.248,7781,en,commercial,"['Jason Statham', 'Li Bingbing', 'Rainn Wilson', 'Cliff Curtis', 'Ruby Rose']"
346364,It,2017,2017-09-06,703000000,35000000,135,"['Horror', 'Thriller']",14.4836,7.238,19302,en,commercial,"['Jaeden Martell', 'Sophia Lillis', 'Jack Dylan Grazer', 'Finn Wolfhard', 'Jeremy Ray Taylor']"
346698,Barbie,2023,2023-07-19,1445638421,145000000,114,"['Comedy', 'Adventure']",29.8925,6.977,9802,en,both,"['Margot Robbie', 'Ryan Gosling', 'America Ferrera', 'Ariana Greenblatt', 'Issa Rae']"
351286,Jurassic World: Fallen Kingdom,2018,2018-06-06,1310466296,170000000,129,"['Action', 'Adventure', 'Science Fiction', 'Thriller']",25.767,6.537,12020,en,commercial,"['Chris Pratt', 'Bryce Dallas Howard', 'Rafe Spall', 'Justice Smith', 'Daniella Pineda']"
353081,Mission: Impossible - Fallout,2018,2018-07-13,791658205,178000000,147,"['Action', 'Adventure']",12.8685,7.43,8434,en,commercial,"['Tom Cruise', 'Henry Cavill', 'Ving Rhames', 'Simon Pegg', 'Rebecca Ferguson']"
353486,Jumanji: Welcome to the Jungle,2017,2017-12-09,995339117,90000000,119,"['Adventure', 'Comedy', 'Fantasy', 'Action', 'Family']",18.0686,6.819,13844,en,commercial,"['Dwayne Johnson', 'Kevin Hart', 'Jack Black', 'Karen Gillan', 'Rhys Darby']"
354912,Coco,2017,2017-10-27,807816196,175000000,105,"['Family', 'Animation', 'Music', 'Adventure']",27.9526,8.203,19909,en,commercial,"['Anthony Gonzalez', 'Gael García Bernal', 'Benjamin Bratt', 'Alanna Ubach', 'Renee Victor']"
359940,"Three Billboards Outside Ebbing, Missouri",2017,2017-12-01,162729321,15000000,115,"['Crime', 'Drama']",6.2691,8.068,10297,en,oscar,
360920,The Grinch,2018,2018-11-08,508600000,75000000,85,"['Animation', 'Family', 'Comedy', 'Fantasy']",8.8274,6.858,4144,en,commercial,"['Benedict Cumberbatch', 'Rashida Jones', 'Kenan Thompson', 'Cameron Seely', 'Angela Lansbury']"
361743,Top Gun: Maverick,2022,2022-05-21,1488732821,170000000,131,"['Action', 'Drama']",34.8646,8.179,9762,en,commercial,"['Tom Cruise', 'Miles Teller', 'Monica Barbaro', 'Lewis Pullman', 'Jay Ellis']"
363088,Ant-Man and the Wasp,2018,2018-07-04,622674139,140000000,119,"['Action', 'Adventure', 'Science Fiction']",8.6339,6.92,13522,en,commercial,"['Paul Rudd', 'Evangeline Lilly', 'Michael Douglas', 'Hannah John-Kamen', 'Randall Park']"
370172,No Time to Die,2021,2021-09-29,774153024,250000000,163,"['Action', 'Thriller', 'Adventure']",11.3157,7.4,6482,en,commercial,"['Daniel Craig', 'Léa Seydoux', 'Rami Malek', 'Lashana Lynch', 'Ralph Fiennes']"
374720,Dunkirk,2017,2017-07-19,527000000,150000000,107,"['War', 'Action', 'Drama']",17.8797,7.45,16733,en,commercial,"['Fionn Whitehead', 'Tom Hardy', 'Mark Rylance', 'Kenneth Branagh', 'Cillian Murphy']"
375262,The Favourite,2018,2018-11-23,95918706,15000000,120,"['Drama', 'Comedy', 'Thriller', 'History']",9.0259,7.502,5589,en,oscar,
376866,Jackie,2016,2016-12-02,13960394,9000000,100,['Drama'],4.4335,6.5,2318,en,oscar,
376867,Moonlight,2016,2016-10-21,65046687,4000000,111,['Drama'],15.1773,7.4,7149,en,oscar,
381284,Hidden Figures,2016,2016-12-10,235957472,25000000,127,"['Drama', 'History']",18.683,8.055,9916,en,oscar,
381890,The Mermaid,2016,2016-02-08,553810228,60720000,93,"['Comedy', 'Fantasy', 'Romance']",6.0463,6.564,433,zh,commercial,"['Lin Yun', 'Deng Chao', 'Kitty Zhang Yuqi', 'Show Lo', 'Tsui Hark']"
383498,Deadpool 2,2018,2018-05-15,785896632,110000000,120,"['Action', 'Comedy', 'Adventure']",14.1753,7.489,18317,en,commercial,"['Ryan Reynolds', 'Josh Brolin', 'Morena Baccarin', 'Julian Dennison', 'Zazie Beetz']"
384018,Fast & Furious Presents: Hobbs & Shaw,2019,2019-08-01,760098996,200000000,137,"['Action', 'Adventure', 'Comedy']",19.2727,6.847,7344,en,commercial,"['Dwayne Johnson', 'Jason Statham', 'Idris Elba', 'Vanessa Kirby', 'Helen Mirren']"
385128,F9,2021,2021-05-19,726229501,200000000,143,"['Action', 'Adventure', 'Crime']",10.1161,7.053,7338,en,commercial,"['Vin Diesel', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'John Cena']"
385687,Fast X,2023,2023-05-17,704709660,340000000,142,"['Action', 'Crime', 'Thriller', 'Adventure', 'Mystery']",39.335,7.045,5856,en,commercial,"['Vin Diesel', 'Michelle Rodriguez', 'Tyrese Gibson', 'Ludacris', 'John Cena']"
389015,"I, Tonya",2017,2017-12-08,53900000,11000000,120,"['Drama', 'Comedy']",3.9581,7.484,5897,en,oscar,
391713,Lady Bird,2017,2017-09-01,79000000,10000000,94,"['Drama', 'Comedy']",7.5145,7.258,8661,en,oscar,
393457,Fences,2016,2016-12-16,64400000,24000000,139,['Drama'],6.3,6.862,2650,en,oscar,
394117,The Florida Project,2017,2017-10-06,11303040,2000000,112,['Drama'],7.8115,7.427,2852,en,oscar,
398818,Call Me by Your Name,2017,2017-07-28,43143046,3500000,132,"['Romance', 'Drama']",20.5777,8.1,12274,en,oscar,
398978,The Irishman,2019,2019-11-01,968853,159000000,209,"['Crime', 'Drama', 'History']",10.0812,7.592,7004,en,oscar,
399055,The Shape of Water,2017,2017-12-01,195300000,19500000,123,"['Drama', 'Fantasy', 'Romance']",10.6797,7.242,12297,en,oscar,
399404,Darkest Hour,2017,2017-11-22,150847207,30000000,125,"['Drama', 'History']",9.6628,7.351,5195,en,oscar,
399566,Godzilla vs. Kong,2021,2021-03-24,470116094,200000000,114,"['Action', 'Science Fiction', 'Adventure']",14.0491,7.6,10169,en,commercial,"['Alexander Skarsgård', 'Rebecca Hall', 'Kaylee Hottle', 'Brian Tyree Henry', 'Millie Bobby Brown']"
399579,Alita: Battle Angel,2019,2019-01-31,405000000,170000000,122,"['Action', 'Science Fiction', 'Adventure']",16.281,7.239,9384,en,commercial,"['Rosa Salazar', 'Christoph Waltz', 'Jennifer Connelly', 'Mahershala Ali', 'Ed Skrein']"
400155,Hotel Transylvania 3: Summer Vacation,2018,2018-06-28,528600000,80000000,97,"['Animation', 'Comedy', 'Family', 'Fantasy']",14.5221,6.9,4485,en,commercial,"['Adam Sandler', 'Andy Samberg', 'Selena Gomez', 'Kathryn Hahn', 'Jim Gaffigan']"
400617,Phantom Thread,2017,2017-12-25,47756590,35000000,130,"['Drama', 'Romance']",8.2035,7.315,3538,en,oscar,
401847,Can You Ever Forgive Me?,2018,2018-10-19,8586944,0,106,"['Drama', 'Crime', 'Comedy', 'History']",4.7628,6.808,1285,en,oscar,
402431,Wicked,2024,2024-11-20,751736617,150000000,162,"['Drama', 'Romance', 'Fantasy']",33.6881,6.929,2065,en,both,"['Cynthia Erivo', 'Ariana Grande', 'Jeff Goldblum', 'Michelle Yeoh', 'Jonathan Bailey']"
404368,Ralph Breaks the Internet,2018,2018-11-20,529323962,175000000,112,"['Family', 'Animation', 'Comedy', 'Adventure']",15.4572,7.172,7692,en,commercial,"['John C. Reilly', 'Sarah Silverman', 'Gal Gadot', 'Taraji P. Henson', 'Bill Hader']"
412117,The Secret Life of Pets 2,2019,2019-05-24,429434163,80000000,86,"['Adventure', 'Animation', 'Comedy', 'Family']",12.8206,6.957,3122,en,commercial,"['Patton Oswalt', 'Kevin Hart', 'Eric Stonestreet', 'Jenny Slate', 'Tiffany Haddish']"
413362,"Roman J. Israel, Esq.",2017,2017-11-17,13025860,22000000,122,"['Drama', 'Crime', 'Thriller']",4.4956,6.346,1298,en,oscar,
414425,Mudbound,2017,2017-11-16,0,10000000,135,['Drama'],3.873,7.384,1237,en,oscar,
414906,The Batman,2022,2022-03-01,772319315,185000000,177,"['Crime', 'Mystery', 'Thriller']",25.1298,7.654,10828,en,commercial,"['Robert Pattinson', 'Zoë Kravitz', 'Jeffrey Wright', 'Colin Farrell', 'Paul Dano']"
417859,Puss in Boots,2011,2011-10-27,554987477,130000000,90,"['Animation', 'Family', 'Fantasy', 'Adventure', 'Comedy', 'Action']",8.6052,6.573,4179,en,commercial,"['Antonio Banderas', 'Salma Hayek Pinault', 'Zach Galifianakis', 'Billy Bob Thornton', 'Amy Sedaris']"
419430,Get Out,2017,2017-02-24,255407969,4500000,104,"['Mystery', 'Thriller', 'Horror']",17.0851,7.617,17817,en,oscar,
420809,Maleficent: Mistress of Evil,2019,2019-10-16,491730089,185000000,119,"['Family', 'Fantasy', 'Adventure', 'Action']",17.0227,7.304,6200,en,commercial,"['Angelina Jolie', 'Elle Fanning', 'Harris Dickinson', 'Michelle Pfeiffer', 'Sam Riley']"
420817,Aladdin,2019,2019-05-22,1054300000,183000000,127,"['Adventure', 'Fantasy', 'Romance', 'Family']",16.9701,7.097,10199,en,commercial,"['Will Smith', 'Mena Massoud', 'Naomi Scott', 'Marwan Kenzari', 'Navid Negahban']"
420818,The Lion King,2019,2019-07-12,1662020819,260000000,118,"['Adventure', 'Drama', 'Family', 'Animation']",33.282,7.11,10317,en,commercial,"['Chiwetel Ejiofor', 'John Oliver', 'Donald Glover', 'James Earl Jones', 'John Kani']"
423108,The Conjuring: The Devil Made Me Do It,2021,2021-05-25,206431050,39000000,111,"['Horror', 'Mystery', 'Thriller']",19.2723,7.411,6028,en,commercial,"['Patrick Wilson', 'Vera Farmiga', ""Ruairí O'Connor"", 'Sarah Catherine Hook', 'Julian Hilliard']"
424694,Bohemian Rhapsody,2018,2018-10-24,910813521,52000000,135,"['Music', 'Drama']",15.5579,7.977,17085,en,both,"['Rami Malek', 'Gwilym Lee', 'Ben Hardy', 'Joseph Mazzello', 'Lucy Boynton']"
424783,Bumblebee,2018,2018-11-22,467989645,135000000,113,"['Action', 'Adventure', 'Science Fiction']",13.7873,6.719,6255,en,commercial,"[""Dylan O'Brien"", 'Hailee Steinfeld', 'John Cena', 'Jorge Lendeborg Jr.', 'John Ortiz']"
426426,Roma,2018,2018-11-21,1140769,15000000,135,['Drama'],2.9865,7.6,3942,es,oscar,
429197,Vice,2018,2018-12-25,76100000,60000000,132,"['Comedy', 'Drama', 'History']",5.9526,7.019,3403,en,oscar,
429617,Spider-Man: Far From Home,2019,2019-06-28,1131927996,160000000,129,"['Action', 'Adventure', 'Science Fiction']",15.4279,7.41,16020,en,commercial,"['Tom Holland', 'Jake Gyllenhaal', 'Samuel L. Jackson', 'Marisa Tomei', 'Jon Favreau']"
430081,The Florence Foster Jenkins Story,2016,2016-11-10,0,0,93,"['Documentary', 'Drama']",0.798,5.6,5,de,oscar,
436270,Black Adam,2022,2022-10-19,393452111,200000000,125,"['Action', 'Adventure', 'Science Fiction']",20.3198,6.9,6512,en,commercial,"['Dwayne Johnson', 'Aldis Hodge', 'Noah Centineo', 'Sarah Shahi', 'Quintessa Swindell']"
438148,Minions: The Rise of Gru,2022,2022-06-29,940203765,85000000,87,"['Animation', 'Comedy', 'Family', 'Adventure']",19.6533,7.3,3713,en,commercial,"['Steve Carell', 'Pierre Coffin', 'Alan Arkin', 'Taraji P. Henson', 'Michelle Yeoh']"
438631,Dune,2021,2021-09-15,407573628,165000000,155,"['Science Fiction', 'Adventure']",30.8911,7.781,13440,en,commercial,"['Timothée Chalamet', 'Rebecca Ferguson', 'Oscar Isaac', 'Jason Momoa', 'Stellan Skarsgård']"
438695,Sing 2,2021,2021-12-01,408402685,85000000,109,"['Animation', 'Family', 'Music', 'Comedy']",18.8586,7.848,4494,en,commercial,"['Matthew McConaughey', 'Reese Witherspoon', 'Scarlett Johansson', 'Taron Egerton', 'Bobby Cannavale']"
446354,The Post,2017,2017-12-22,179769467,50000000,116,"['Drama', 'History']",9.9308,7.004,4652,en,oscar,
446791,All the Money in the World,2017,2017-12-21,56996304,50000000,132,"['Crime', 'History', 'Thriller']",7.2477,6.475,2288,en,oscar,
447277,The Little Mermaid,2023,2023-05-18,569626289,297000000,135,"['Adventure', 'Family', 'Fantasy', 'Romance']",18.0216,6.316,3042,en,commercial,"['Halle Bailey', 'Jonah Hauer-King', 'Melissa McCarthy', 'Javier Bardem', 'Noma Dumezweni']"
447365,Guardians of the Galaxy Vol. 3,2023,2023-05-03,845600000,250000000,150,"['Science Fiction', 'Adventure', 'Action', 'Comedy']",22.2785,7.948,7279,en,commercial,"['Chris Pratt', 'Zoe Saldaña', 'Dave Bautista', 'Karen Gillan', 'Pom Klementieff']"
447404,Pokémon Detective Pikachu,2019,2019-05-03,449762638,150000000,105,"['Action', 'Adventure', 'Fantasy']",10.4915,6.92,6969,en,commercial,"['Ryan Reynolds', 'Justice Smith', 'Kathryn Newton', 'Suki Waterhouse', 'Omar Chaparro']"
448119,Dolittle,2020,2020-01-02,251410631,175000000,101,"['Family', 'Comedy', 'Fantasy', 'Adventure']",5.3311,6.601,3685,en,commercial,"['Robert Downey Jr.', 'Harry Collett', 'Michael Sheen', 'Jim Broadbent', 'Antonio Banderas']"
451048,Jungle Cruise,2021,2021-07-28,220889446,200000000,127,"['Fantasy', 'Adventure']",15.5976,7.342,5800,en,commercial,"['Dwayne Johnson', 'Emily Blunt', 'Edgar Ramírez', 'Jack Whitehall', 'Jesse Plemons']"
452557,Wolf Warrior 2,2017,2017-07-27,870322670,29700000,124,"['War', 'Action', 'Thriller']",3.7424,6.544,293,zh,commercial,"['Wu Jing', 'Frank Grillo', 'Celina Jade', 'Hans Zhang', 'Wu Gang']"
453395,Doctor Strange in the Multiverse of Madness,2022,2022-05-04,955775804,200000000,126,"['Fantasy', 'Action', 'Adventure']",18.5191,7.262,9475,en,commercial,"['Benedict Cumberbatch', 'Xochitl Gomez', 'Elizabeth Olsen', 'Chiwetel Ejiofor', 'Benedict Wong']"
454626,Sonic the Hedgehog,2020,2020-02-12,319715683,85000000,99,"['Action', 'Science Fiction', 'Comedy', 'Family']",25.1275,7.308,9875,en,commercial,"['Ben Schwartz', 'James Marsden', 'Tika Sumpter', 'Jim Carrey', 'Natasha Rothwell']"
460555,Operation Red Sea,2018,2018-02-16,579330426,70000000,138,"['Action', 'Thriller', 'War', 'Adventure']",5.7628,7.362,394,zh,commercial,"['Zhang Yi', 'Johnny Huang', 'Hai Qing', 'Du Jiang', 'Zhang Hanyu']"
464052,Wonder Woman 1984,2020,2020-12-16,169601036,200000000,151,"['Action', 'Adventure', 'Fantasy']",8.0266,6.412,8593,en,commercial,"['Gal Gadot', 'Chris Pine', 'Kristen Wiig', 'Pedro Pascal', 'Robin Wright']"
465914,If Beale Street Could Talk,2018,2018-12-14,20572691,12000000,120,"['Romance', 'Drama']",4.6704,6.931,1149,en,oscar,
466272,Once Upon a Time... in Hollywood,2019,2019-07-24,392105159,95000000,162,"['Comedy', 'Drama', 'Thriller']",21.5782,7.429,13829,en,oscar,
466420,Killers of the Flower Moon,2023,2023-10-18,156922344,200000000,206,"['Crime', 'History', 'Drama']",16.0821,7.432,3573,en,oscar,
474350,It Chapter Two,2019,2019-09-04,473123154,79000000,169,"['Horror', 'Thriller']",11.158,6.837,8903,en,commercial,"['James McAvoy', 'Jessica Chastain', 'Bill Hader', 'Isaiah Mustafa', 'Jay Ryan']"
475557,Joker,2019,2019-10-01,1078958629,55000000,122,"['Crime', 'Thriller', 'Drama']",24.0458,8.138,26362,en,both,"['Joaquin Phoenix', 'Robert De Niro', 'Zazie Beetz', 'Frances Conroy', 'Brett Cullen']"
481848,The Call of the Wild,2020,2020-02-19,111200000,109000000,100,"['Adventure', 'Family', 'Drama']",11.7843,7.544,3789,en,commercial,"['Harrison Ford', 'Dan Stevens', 'Colin Woodell', 'Karen Gillan', 'Omar Sy']"
487558,BlacKkKlansman,2018,2018-08-09,93411426,15000000,136,"['Crime', 'Comedy', 'Drama', 'History']",9.4617,7.499,7649,en,oscar,
490132,Green Book,2018,2018-11-16,321752656,23000000,130,"['Drama', 'History']",23.7555,8.233,11955,en,oscar,
491283,Judy,2019,2019-09-27,38981322,10000000,118,"['Drama', 'History', 'Music']",3.2409,6.716,1193,en,oscar,
491472,At Eternity's Gate,2018,2018-11-15,0,0,111,['Drama'],3.1918,6.95,1475,en,oscar,
492188,Marriage Story,2019,2019-09-28,2300000,18000000,137,['Drama'],9.5203,7.733,7061,en,oscar,
495278,Limonov: The Ballad,2024,2024-09-05,377523000,10500000,133,"['History', 'Drama']",4.7554,6.395,62,fr,commercial,"['Ben Whishaw', 'Viktoriya Miroshnichenko', 'Masha Mashkova', 'Tomas Arana', 'Corrado Invernizzi']"
495764,Birds of Prey (and the Fantabulous Emancipation of One Harley Quinn),2020,2020-02-05,205537933,75000000,109,"['Action', 'Crime']",13.5174,6.901,10386,en,commercial,"['Margot Robbie', 'Rosie Perez', 'Mary Elizabeth Winstead', 'Jurnee Smollett', 'Ewan McGregor']"
497698,Black Widow,2021,2021-07-07,379751131,200000000,134,"['Action', 'Adventure', 'Science Fiction']",23.9608,7.2,10444,en,commercial,"['Scarlett Johansson', 'Florence Pugh', 'Rachel Weisz', 'David Harbour', 'Ray Winstone']"
501907,A Beautiful Day in the Neighborhood,2019,2019-09-07,67900000,25000000,109,"['Drama', 'History', 'Family']",6.5467,6.963,1641,en,oscar,
502033,Sound of Metal,2020,2020-11-20,516520,0,120,"['Drama', 'Music']",6.5803,7.713,2604,en,oscar,
502356,The Super Mario Bros. Movie,2023,2023-04-05,1362000000,100000000,93,"['Family', 'Comedy', 'Adventure', 'Animation']",32.2637,7.623,9618,en,commercial,"['Chris Pratt', 'Anya Taylor-Joy', 'Charlie Day', 'Jack Black', 'Keegan-Michael Key']"
505513,Detective Chinatown 2,2018,2018-02-16,544185156,63000000,121,"['Comedy', 'Mystery']",2.2854,6.143,119,zh,commercial,"['Wang Baoqiang', 'Liu Haoran', 'Xiao Yang', 'Natasha Liu Bordizzo', 'Shang Yuxian']"
505642,Black Panther: Wakanda Forever,2022,2022-11-09,859102154,250000000,162,"['Action', 'Adventure', 'Science Fiction']",28.0301,7.065,6778,en,both,"['Letitia Wright', 'Tenoch Huerta Mejía', ""Lupita Nyong'o"", 'Danai Gurira', 'Winston Duke']"
506528,Harriet,2019,2019-11-01,0,17000000,125,"['Drama', 'History']",7.6661,7.329,818,en,oscar,
507086,Jurassic World Dominion,2022,2022-06-01,1001978080,165000000,147,"['Adventure', 'Action', 'Science Fiction']",31.5033,6.667,6328,en,commercial,"['Chris Pratt', 'Bryce Dallas Howard', 'Laura Dern', 'Sam Neill', 'Jeff Goldblum']"
508439,Onward,2020,2020-02-29,141940042,200000000,103,"['Family', 'Animation', 'Adventure', 'Comedy', 'Fantasy']",11.0181,7.67,6245,en,commercial,"['Tom Holland', 'Chris Pratt', 'Julia Louis-Dreyfus', 'Octavia Spencer', 'Mel Rodriguez']"
508442,Soul,2020,2020-12-25,121977511,150000000,101,"['Animation', 'Family', 'Comedy', 'Fantasy']",20.6425,8.11,10720,en,commercial,"['Jamie Foxx', 'Tina Fey', 'Graham Norton', 'Rachel House', 'Alice Braga']"
508935,The Eight Hundred,2020,2020-08-14,461421559,80000000,147,"['War', 'History', 'Drama', 'Action']",3.7297,6.934,281,zh,commercial,"['Wang Qianyuan', 'Zhang Yi', 'Huang Zhizhong', 'Jiang Wu', 'Ou Hao']"
511809,West Side Story,2021,2021-12-08,76016171,100000000,156,"['Drama', 'Romance', 'Crime']",7.9911,6.975,1612,en,oscar,
